"clip_id","smiler_id","culture","smile_type","label_conflict","stimulus","stimulus_num","take_num","clip_duration_s","n_frames","Neutral_pk","Neutral_mn","Neutral_prop","Neutral_durmax","Neutral_durtot","Neutral_tpk","Neutral_auc","Neutral_neps","Neutral_cens0","Neutral_cens1","Happy_pk","Happy_mn","Happy_prop","Happy_durmax","Happy_durtot","Happy_tpk","Happy_auc","Happy_neps","Happy_cens0","Happy_cens1","Sad_pk","Sad_mn","Sad_prop","Sad_durmax","Sad_durtot","Sad_tpk","Sad_auc","Sad_neps","Sad_cens0","Sad_cens1","Angry_pk","Angry_mn","Angry_prop","Angry_durmax","Angry_durtot","Angry_tpk","Angry_auc","Angry_neps","Angry_cens0","Angry_cens1","Surprised_pk","Surprised_mn","Surprised_prop","Surprised_durmax","Surprised_durtot","Surprised_tpk","Surprised_auc","Surprised_neps","Surprised_cens0","Surprised_cens1","Scared_pk","Scared_mn","Scared_prop","Scared_durmax","Scared_durtot","Scared_tpk","Scared_auc","Scared_neps","Scared_cens0","Scared_cens1","Disgusted_pk","Disgusted_mn","Disgusted_prop","Disgusted_durmax","Disgusted_durtot","Disgusted_tpk","Disgusted_auc","Disgusted_neps","Disgusted_cens0","Disgusted_cens1","Contempt_pk","Contempt_mn","Contempt_prop","Contempt_durmax","Contempt_durtot","Contempt_tpk","Contempt_auc","Contempt_neps","Contempt_cens0","Contempt_cens1","AU01_pk","AU01_mn","AU01_prop","AU01_durmax","AU01_durtot","AU01_tpk","AU01_auc","AU01_neps","AU01_cens0","AU01_cens1","AU02_pk","AU02_mn","AU02_prop","AU02_durmax","AU02_durtot","AU02_tpk","AU02_auc","AU02_neps","AU02_cens0","AU02_cens1","AU04_pk","AU04_mn","AU04_prop","AU04_durmax","AU04_durtot","AU04_tpk","AU04_auc","AU04_neps","AU04_cens0","AU04_cens1","AU05_pk","AU05_mn","AU05_prop","AU05_durmax","AU05_durtot","AU05_tpk","AU05_auc","AU05_neps","AU05_cens0","AU05_cens1","AU06_pk","AU06_mn","AU06_prop","AU06_durmax","AU06_durtot","AU06_tpk","AU06_auc","AU06_neps","AU06_cens0","AU06_cens1","AU07_pk","AU07_mn","AU07_prop","AU07_durmax","AU07_durtot","AU07_tpk","AU07_auc","AU07_neps","AU07_cens0","AU07_cens1","AU09_pk","AU09_mn","AU09_prop","AU09_durmax","AU09_durtot","AU09_tpk","AU09_auc","AU09_neps","AU09_cens0","AU09_cens1","AU10_pk","AU10_mn","AU10_prop","AU10_durmax","AU10_durtot","AU10_tpk","AU10_auc","AU10_neps","AU10_cens0","AU10_cens1","AU12_pk","AU12_mn","AU12_prop","AU12_durmax","AU12_durtot","AU12_tpk","AU12_auc","AU12_neps","AU12_cens0","AU12_cens1","AU14_pk","AU14_mn","AU14_prop","AU14_durmax","AU14_durtot","AU14_tpk","AU14_auc","AU14_neps","AU14_cens0","AU14_cens1","AU15_pk","AU15_mn","AU15_prop","AU15_durmax","AU15_durtot","AU15_tpk","AU15_auc","AU15_neps","AU15_cens0","AU15_cens1","AU17_pk","AU17_mn","AU17_prop","AU17_durmax","AU17_durtot","AU17_tpk","AU17_auc","AU17_neps","AU17_cens0","AU17_cens1","AU18_pk","AU18_mn","AU18_prop","AU18_durmax","AU18_durtot","AU18_tpk","AU18_auc","AU18_neps","AU18_cens0","AU18_cens1","AU20_pk","AU20_mn","AU20_prop","AU20_durmax","AU20_durtot","AU20_tpk","AU20_auc","AU20_neps","AU20_cens0","AU20_cens1","AU23_pk","AU23_mn","AU23_prop","AU23_durmax","AU23_durtot","AU23_tpk","AU23_auc","AU23_neps","AU23_cens0","AU23_cens1","AU24_pk","AU24_mn","AU24_prop","AU24_durmax","AU24_durtot","AU24_tpk","AU24_auc","AU24_neps","AU24_cens0","AU24_cens1","AU25_pk","AU25_mn","AU25_prop","AU25_durmax","AU25_durtot","AU25_tpk","AU25_auc","AU25_neps","AU25_cens0","AU25_cens1","AU26_pk","AU26_mn","AU26_prop","AU26_durmax","AU26_durtot","AU26_tpk","AU26_auc","AU26_neps","AU26_cens0","AU26_cens1","AU27_pk","AU27_mn","AU27_prop","AU27_durmax","AU27_durtot","AU27_tpk","AU27_auc","AU27_neps","AU27_cens0","AU27_cens1","AU43_pk","AU43_mn","AU43_prop","AU43_durmax","AU43_durtot","AU43_tpk","AU43_auc","AU43_neps","AU43_cens0","AU43_cens1","duchenne_prop","au12_rise_rate","au12_smooth","au12_n_bouts","exclude_reason"
"E20HA01-01","C20","Chinese","Genuine",0,"Happy 1 CN",1,1,4.75,38,0.9450717,0.321558774736842,0.210526315789474,0.625,1,0,1.42288833625,2,1,1,0.8533232,0.559349026315789,0.68421052631579,3.25,3.25,1.625,2.639416031875,1,0,0,0.001110463,0.000143351710526316,0,0,0,4.625,0.000604233375,0,0,0,0.02386261,0.00465823657894737,0,0,0,4.625,0.019423488125,0,0,0,0.01028216,0.00684686757894737,0,0,0,0.625,0.0320150810625,0,0,0,0.001248992,0.000553096815789474,0,0,0,3.875,0.0025267445,0,0,0,0.003381645,0.000655486342105263,0,0,0,4.625,0.0028894753125,0,0,0,0.04107548,0.0056213327368421,0,0,0,0,0.023507581125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.26315789473684,0.868421052631579,4.125,4.125,1.375,5.9375,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2.21052631578947,0.921052631578947,4.375,4.375,0.875,10.4375,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.55263157894737,0.842105263157895,4,4,1.125,7.3125,1,0,1,1,0.236842105263158,0.236842105263158,1.125,1.125,1.125,1.125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.942857142857143,6,0.135135135135135,1,
"E20HA04-01","C20","Chinese","Genuine",0,"Happy 4 CN",4,1,4.75,38,0.8646746,0.465906157894737,0.342105263157895,0.875,1.625,0,2.122736875,2,1,1,0.5543069,0.357437505263158,0.210526315789474,0.75,1,1.875,1.67177665,2,0,0,0.003091283,0.00157104907894737,0,0,0,1.25,0.007370580125,0,0,0,0.09014335,0.0416639402631579,0,0,0,0.375,0.194565358125,0,0,0,0.008084851,0.00530799063157895,0,0,0,0.25,0.0245601054375,0,0,0,0.01436387,0.00246196071052632,0,0,0,0,0.0106371765,0,0,0,0.000667171,0.000210437421052632,0,0,0,4.625,0.000953735125,0,0,0,0.01863701,0.0068008082631579,0,0,0,3,0.0309268055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.18421052631579,0.184210526315789,0.5,0.875,2.125,0.875,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.842105263157895,0.842105263157895,4,4,0.75,3.9375,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.763157894736842,0.763157894736842,3.625,3.625,1,3.625,1,0,0,0.21875,,0.027027027027027,1,
"E20HA05-02","C20","Chinese","Genuine",0,"Happy 5 CN",5,2,4.625,37,0.9535907,0.498805132432432,0.45945945945946,1.25,2.125,0,2.199442575,2,1,1,0.6877072,0.401901442162162,0.297297297297297,1.375,1.375,1.75,1.843474249375,1,0,0,0.004562521,0.00177113035135135,0,0,0,0.125,0.007853592125,0,0,0,0.05702775,0.0273706565675676,0,0,0,0.375,0.121983911,0,0,0,0.004737856,0.00257819548648649,0,0,0,0.5,0.01151214575,0,0,0,0.002418574,0.00104732527027027,0,0,0,4.375,0.004660126375,0,0,0,0.00052154,0.000241150459459459,0,0,0,2.75,0.00110457575,0,0,0,0.009131731,0.00323030243243243,0,0,0,3.375,0.0145265830625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.27027027027027,0.27027027027027,1.25,1.25,1.25,1.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.05405405405405,0.702702702702703,3.25,3.25,1.5,4.875,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.945945945945946,0.810810810810811,3.625,3.75,2.625,4.3125,2,0,1,0.384615384615385,4,0.166666666666667,1,
"E20HA06-01","C20","Chinese","Genuine",0,"Happy 6 CN",6,1,4.625,37,0.9945682,0.331113524324324,0.189189189189189,0.875,0.875,0,1.44831758125,1,1,0,0.8846025,0.588755569135135,0.783783783783784,3.625,3.625,1.875,2.68579163725,1,0,1,0.000687948,0.000270408594594595,0,0,0,0.125,0.0011921545625,0,0,0,0.02427932,0.00813042681081081,0,0,0,4.5,0.035628806125,0,0,0,0.01069588,0.00349930294594595,0,0,0,0.5,0.015630882625,0,0,0,0.001601385,0.000442522108108108,0,0,0,1.625,0.0020173665625,0,0,0,0.00124118,0.000357176621621622,0,0,0,0.125,0.001619992625,0,0,0,0.05067557,0.00731698205405406,0,0,0,0,0.030351127625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.810810810810811,0.810810810810811,3.75,3.75,0.875,3.6875,1,0,1,1,0.0540540540540541,0.0540540540540541,0.25,0.25,2.625,0.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.51351351351351,0.864864864864865,4,4,1.875,6.9375,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.324324324324324,0.324324324324324,1.5,1.5,1.625,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.702702702702703,0.702702702702703,3.25,3.25,1.375,3.1875,1,0,1,0.9375,2.4,0.138888888888889,1,
"E20HA06-02","C20","Chinese","Genuine",0,"Happy 6 CN",6,2,5,40,0.7894102,0.38497003,0.175,0.875,0.875,0,1.85021230625,1,1,0,0.5760565,0.4148567625,0.225,0.75,1.125,2.875,2.04031001875,2,0,0,0.001977849,0.0006365199,0,0,0,3.875,0.0030812670625,0,0,0,0.02445487,0.01672968945,0,0,0,4.5,0.0813434085,0,0,0,0.009043295,0.004469044125,0,0,0,0,0.02157815125,0,0,0,0.000693282,0.000196384175,0,0,0,4.875,0.0009308136875,0,0,0,0.000704824,0.000374536075,0,0,0,3.25,0.001822121375,0,0,0,0.01033383,0.004840940975,0,0,0,0.375,0.0233564259375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.975,0.975,4.875,4.875,0.125,4.8125,1,0,1,1,0.05,0.05,0.25,0.25,2.75,0.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7,0.7,3.5,3.5,0.25,3.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.55,0.55,2.75,2.75,2.25,2.6875,1,0,1,1,,0.0512820512820513,1,
"E20HA06-03","C20","Chinese","Genuine",0,"Happy 6 CN",6,3,4,32,0.8849435,0.5270813625,0.5,1.25,2,0.25,2.0153355375,2,1,1,0.594866,0.416830303125,0.40625,1.625,1.625,2,1.63756818125,1,0,0,0.000668044,0.00038091525,0,0,0,0,0.0014691425,0,0,0,0.04447489,0.0228784128125,0,0,0,0.25,0.087239985,0,0,0,0.01509472,0.006603571,0,0,0,0,0.0251780235,0,0,0,0.000629194,0.00023370178125,0,0,0,0.125,0.0008914436875,0,0,0,0.000821219,0.00050020753125,0,0,0,3.25,0.0019645536875,0,0,0,0.01112898,0.003147277625,0,0,0,0.125,0.0120230174375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.84375,0.84375,3.375,3.375,0.625,3.3125,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.90625,0.90625,3.625,3.625,0.375,3.5625,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6875,0.6875,2.75,2.75,1.25,2.6875,1,0,1,0.931034482758621,,0.032258064516129,1,
"E22HA01-03","C22","Chinese","Genuine",0,"Happy 1 CN",1,3,5.25,42,0.4510911,0.42227409047619,0,0,0,1.875,2.167101675,0,0,0,0.06740206,0.0366560193333333,0,0,0,1.75,0.191338995125,0,0,0,0.2231793,0.12287649952381,0,0,0,0.375,0.6256258475,0,0,0,0.05714073,0.0228733519047619,0,0,0,0,0.11453741875,0,0,0,0.000242245,0.000110343404761905,0,0,0,0,0.000558268875,0,0,0,0.000296006,0.000210728047619048,0,0,0,0,0.0010721193125,0,0,0,0.2400664,0.137072376904762,0,0,0,4.625,0.699330175,0,0,0,0.06449314,0.0311395214285714,0,0,0,3.875,0.1602435674375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5.25,5.25,0,5.125,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0.285714285714286,0.285714285714286,1.5,1.5,1,1.5,1,0,0,1,0.69047619047619,0.69047619047619,3.625,3.625,0,3.5625,1,1,0,2,1.76190476190476,1,5.25,5.25,1.25,9.0625,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0.785714285714286,0.785714285714286,4.125,4.125,0.625,4.125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.238095238095238,0.238095238095238,1.25,1.25,0,1.1875,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4.52380952380952,1,5.25,5.25,1.375,23.1875,1,1,1,0.363636363636364,,0.048780487804878,1,
"E22HA01-05","C22","Chinese","Genuine",0,"Happy 1 CN",1,5,4.375,35,0.4494354,0.415063151428571,0,0,0,0,1.76190128125,0,0,0,0.2445622,0.133591626,0,0,0,2.375,0.577132406875,0,0,0,0.1245273,0.076040444,0,0,0,4.25,0.320683200625,0,0,0,0.05300942,0.0350841682857143,0,0,0,1.75,0.151071108125,0,0,0,0.000186179,3.35040285714286e-05,0,0,0,0,0.000134297625,0,0,0,0.000232839,0.000103222885714286,0,0,0,0.25,0.0004357164375,0,0,0,0.1414801,0.0756638597142857,0,0,0,4.25,0.31584276125,0,0,0,0.02078514,0.00759708454285714,0,0,0,1.125,0.032542496375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4.375,4.375,0,4.25,1,1,1,0,0,0,0,0,0,0,0,0,0,3,2.02857142857143,0.828571428571429,3.625,3.625,1.625,8.75,1,0,1,1,0.914285714285714,0.914285714285714,4,4,0.375,3.9375,1,0,1,2,1.65714285714286,1,4.375,4.375,0,7,1,1,1,0,0,0,0,0,0,0,0,0,0,2,1.42857142857143,1,4.375,4.375,2,6.125,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2.28571428571429,1,4.375,4.375,0.75,9.75,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.628571428571429,0.628571428571429,2.75,2.75,1.125,2.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3.42857142857143,1,4.375,4.375,0,14.4375,1,1,1,0.828571428571429,,0.176470588235294,1,
"E22HA02-02","C22","Chinese","Genuine",0,"Happy 2 CN",2,2,8,64,0.4287147,0.285945371875,0,0,0,1.375,2.25223225625,0,0,0,0.7810062,0.3707555240625,0.265625,2.125,2.125,5.125,2.9351456250625,1,0,0,0.3748159,0.078011294765625,0,0,0,0,0.598762395,0,0,0,0.0550186,0.019862196078125,0,0,0,0.375,0.15387918425,0,0,0,0.000184095,9.334878125e-05,0,0,0,1,0.0007390756875,0,0,0,0.000699214,0.00029898421875,0,0,0,2.625,0.0023862335,0,0,0,0.2748696,0.1043558415625,0,0,0,0.125,0.8166303825,0,0,0,0.0195329,0.003682176515625,0,0,0,1.125,0.0292131329375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,8,8,0,7.875,1,1,1,0,0,0,0,0,0,0,0,0,0,4,1.984375,0.828125,6.625,6.625,5.25,15.6875,1,0,1,1,0.625,0.625,3.5,5,0,4.875,4,1,1,2,1.140625,0.859375,6.875,6.875,2.125,9.0625,1,0,1,0,0,0,0,0,0,0,0,0,0,3,1.8125,0.828125,6.625,6.625,3,14.375,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0625,0.0625,0.5,0.5,6.375,0.5,1,0,0,4,1.40625,0.671875,3.25,5.375,7,10.9375,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1.6875,0.71875,5.75,5.75,4.875,13.5,1,0,0,1,0.15625,0.15625,1.25,1.25,4.75,1.25,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2.765625,1,8,8,0,21.75,1,1,1,1,1.84615384615385,0.0952380952380952,1,
"E22HA03-02","C22","Chinese","Genuine",0,"Happy 3 CN",3,2,6.375,51,0.4426898,0.399764462745098,0,0,0,5.5,2.4982632875,0,0,0,0.3380093,0.147755656,0,0,0,1.25,0.94015440725,0,0,0,0.1904449,0.0839526805882353,0,0,0,0.125,0.515845645,0,0,0,0.04280732,0.023877551372549,0,0,0,0.625,0.15011447375,0,0,0,0.000113124,4.39628039215686e-05,0,0,0,0.25,0.000270272625,0,0,0,0.000368425,0.000100533235294118,0,0,0,1,0.0006285814375,0,0,0,0.2405738,0.132787508431373,0,0,0,0.25,0.8220248475,0,0,0,0.05468368,0.00851405966666667,0,0,0,0,0.050144696625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.70588235294118,1,6.375,6.375,0,10.625,1,1,1,0,0,0,0,0,0,0,0,0,0,2,1.31372549019608,0.823529411764706,5.25,5.25,1.625,8.375,1,0,0,1,0.568627450980392,0.568627450980392,2.125,3.625,2.125,3.625,2,0,0,2,1.84313725490196,1,6.375,6.375,1,11.5625,1,1,1,0,0,0,0,0,0,0,0,0,0,2,1.25490196078431,0.92156862745098,5.875,5.875,1,7.9375,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.52941176470588,1,6.375,6.375,2,9.625,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0980392156862745,0.0980392156862745,0.625,0.625,2.375,0.625,1,0,0,1,0.117647058823529,0.117647058823529,0.75,0.75,1.25,0.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3.54901960784314,1,6.375,6.375,0,22,1,1,1,0.893617021276596,4,0.14,1,
"E22HA05-01","C22","Chinese","Genuine",0,"Happy 5 CN",5,1,5,40,0.4189343,0.32647397,0,0,0,0.625,1.59140414375,0,0,0,0.5669358,0.283099519125,0.225,1.125,1.125,3.75,1.3983316868125,1,0,0,0.3073294,0.101725611,0,0,0,0,0.4767570925,0,0,0,0.06134523,0.02662415035,0,0,0,1,0.1317467415,0,0,0,0.000185507,5.267645e-05,0,0,0,0.25,0.0002589521875,0,0,0,0.000879705,0.00025446135,0,0,0,1.125,0.00126527475,0,0,0,0.2559272,0.1155201225,0,0,0,1.5,0.565745115,0,0,0,0.01799064,0.0056543091,0,0,0,0.125,0.026923638375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5,5,0,4.875,1,1,1,0,0,0,0,0,0,0,0,0,0,3,2.375,0.925,4.625,4.625,1.25,11.75,1,0,1,1,0.825,0.825,2.625,4.125,0,4,2,1,1,2,1.05,1,5,5,1.25,5.125,1,1,1,0,0,0,0,0,0,0,0,0,0,3,1.75,0.9,4.5,4.5,3.625,8.5625,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.875,1,5,5,3,9.125,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6,0.6,2.5,3,0.625,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3.4,1,5,5,0,16.4375,1,1,1,1,0.96,0.128205128205128,1,
"E22HA07-02","C22","Chinese","Genuine",0,"Happy 7 CN",7,2,5.625,45,0.4269484,0.338116006666667,0,0,0,2.375,1.8705563875,0,0,0,0.3448473,0.126698225155556,0,0,0,3.625,0.710374816,0,0,0,0.6063912,0.270929102888889,0.133333333333333,0.75,0.75,5.5,1.4618588475,1,0,1,0.03198754,0.0166687095555556,0,0,0,3.125,0.091613505625,0,0,0,0.000500426,0.0001478882,0,0,0,3.875,0.0008258790625,0,0,0,0.000684742,0.000197929377777778,0,0,0,3.875,0.00110998675,0,0,0,0.2666043,0.0811916035555555,0,0,0,0.375,0.43926336375,0,0,0,0.03651126,0.0159611045111111,0,0,0,2.125,0.0883402719375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5.625,5.625,0,5.5,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0.933333333333333,0.755555555555556,4.25,4.25,3.375,5.1875,1,0,1,2,1.55555555555556,1,5.625,5.625,2,8.625,1,1,1,1,0.733333333333333,0.733333333333333,4.125,4.125,0.375,4.125,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0.911111111111111,0.733333333333333,4.125,4.125,3,5.125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2.17777777777778,1,5.625,5.625,4.75,11.9375,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0444444444444444,0.0444444444444444,0.25,0.25,3.875,0.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4.44444444444444,1,5.625,5.625,0.625,24.5,1,1,1,0.96969696969697,1.14285714285714,0.0909090909090909,1,
"E23HA01-02","C23","Chinese","Genuine",0,"Happy 1 CN",1,2,3.875,31,0.3020173,0.0681105425806452,0,0,0,0,0.2423570975,0,0,0,0.9684814,0.892137538709677,1,3.875,3.875,2.5,3.3648185125,1,1,1,0.000702789,0.000492503451612903,0,0,0,1.375,0.0018686253125,0,0,0,0.02741605,0.0134958598709677,0,0,0,3.75,0.049847391375,0,0,0,0.07721715,0.012816872516129,0,0,0,0,0.044553013,0,0,0,0.000726876,0.000186375612903226,0,0,0,0,0.0006637666875,0,0,0,0.000189781,0.000124496774193548,0,0,0,1.75,0.0004729410625,0,0,0,0.007518703,0.00406913874193548,0,0,0,1.625,0.015457783375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.74193548387097,1,3.875,3.875,1,6.5625,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3.80645161290323,1,3.875,3.875,0.75,14.3125,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.838709677419355,0.838709677419355,3.25,3.25,0.625,3.1875,1,0,1,1,,0.0333333333333333,1,
